node_id	node_name	node_type	node_name_type	tsne1	tsne2	tsne3
DOID:11428	endometriosis of intestine	Disease	endometriosis of intestine - Disease	23.537701405701927	-30.681725163613017	9.20462404878081
DB00421	Spironolactone	Compound	Spironolactone - Compound	21.389465389798495	-9.909827393256542	25.884530255847462
C1527344	Dysphonia	SideEffect	Dysphonia - SideEffect	-57.61288173126712	32.44498347152934	34.86305161188729
C0030312	Pancytopenia	SideEffect	Pancytopenia - SideEffect	-35.46570138043101	10.95862127892125	22.701205257864384
DOID:0110533	autosomal recessive nonsyndromic deafness 88	Disease	autosomal recessive nonsyndromic deafness 88 - Disease	-105.92367238082794	-44.817028263424284	-3.427171665208321
C0001824	Agranulocytosis	SideEffect	Agranulocytosis - SideEffect	-33.708401306358724	11.078346474833399	21.779819724552482
DOID:8445	intestinal volvulus	Disease	intestinal volvulus - Disease	24.043740322305695	-23.179337069707604	-1.631277179964739
C0000737	Abdominal pain	SideEffect	Abdominal pain - SideEffect	-31.387486697511168	10.296108842738926	40.00583446573141
C0025281	Meniere's disease	SideEffect	Meniere's disease - SideEffect	-63.438506317473305	34.17295977424731	31.923074095381345
C0032827	Potassium deficiency	SideEffect	Potassium deficiency - SideEffect	-61.68157044789341	4.449857784376633	43.82031749868768
DOID:9498	pulmonary eosinophilia	Disease	pulmonary eosinophilia - Disease	56.803994624789205	-3.0997465946730403	-13.270647161125401
DOID:3840	craniopharyngioma	Disease	craniopharyngioma - Disease	32.32979713496463	-13.911065266354406	-28.044604544348804
C0023484	Plasma cell leukaemia	SideEffect	Plasma cell leukaemia - SideEffect	-59.31031586058359	9.953487011958774	21.426397232202078
DB00748	Carbinoxamine	Compound	Carbinoxamine - Compound	27.708466264968028	28.477338747116256	37.511134679296006
C0003860	Arteritis	SideEffect	Arteritis - SideEffect	-35.103795931527834	12.16917368232355	12.831095018925202
DOID:8858	tonsil cancer	Disease	tonsil cancer - Disease	39.0215494916059	-21.713219758057644	-13.546430567557112
DOID:0050886	Troyer syndrome	Disease	Troyer syndrome - Disease	-7.376920944601149	-24.858827543118352	-58.24690855416041
DOID:13169	spermatic cord cancer	Disease	spermatic cord cancer - Disease	35.61520091518552	-31.103652706517128	-7.068509384416465
DOID:11836	clubfoot	Disease	clubfoot - Disease	44.86517938342279	-10.427070907790782	-44.259539799157736
DB00600	Monobenzone	Compound	Monobenzone - Compound	18.16744256301865	34.97734547859374	32.49391582196496
DOID:0110487	autosomal recessive nonsyndromic deafness 29	Disease	autosomal recessive nonsyndromic deafness 29 - Disease	-106.55072164577899	-44.189019011225284	-4.410155266476806
DOID:2452	thrombophilia	Disease	thrombophilia - Disease	35.210507571789876	1.2686876256399668	-0.8838489142121333
DB01049	Ergoloid mesylate	Compound	Ergoloid mesylate - Compound	17.539579523021622	21.936539227526115	42.38414847436041
DOID:1969	cerebral palsy	Disease	cerebral palsy - Disease	33.4649907652603	-1.743114866872565	-43.71521784058913
C0232488	Abdominal colic	SideEffect	Abdominal colic - SideEffect	-46.413087941437325	24.660183155627244	29.863902685489876
DB00521	Carteolol	Compound	Carteolol - Compound	20.666272360227502	17.215351001166102	44.78276125875354
C0743668	Limb injury	SideEffect	Limb injury - SideEffect	-59.0549212385392	13.939701681851894	33.03353991159271
C0007859	Neck pain	SideEffect	Neck pain - SideEffect	-59.49872117802948	43.389325640183955	17.844205510100643
DOID:11754	siderosis of eye	Disease	siderosis of eye - Disease	-0.3939505200693409	19.269128540947104	-22.619811150362267
C0236816	Acute stress disorder	SideEffect	Acute stress disorder - SideEffect	-54.298501575049585	28.474588467611632	47.37881017862999
C0271420	Ceruminosis	SideEffect	Ceruminosis - SideEffect	-53.49403153585573	28.53410099192678	38.14654514935167
C0033774	Pruritus	SideEffect	Pruritus - SideEffect	-31.60724854029486	12.105078804749983	40.14133766485639
C0004239	Atrial flutter	SideEffect	Atrial flutter - SideEffect	-63.26438339461568	17.944788845952377	21.477810804479198
DOID:0110385	retinitis pigmentosa 63	Disease	retinitis pigmentosa 63 - Disease	-3.3768386942922066	14.443121963830142	-7.5920059286220924
DB00278	Argatroban	Compound	Argatroban - Compound	31.600409822905192	13.000434270941648	33.75837604956706
DB08933	Luliconazole	Compound	Luliconazole - Compound	59.79132300195978	-19.606488717239426	-4.066942663005788
DOID:7518	inhibited female orgasm	Disease	inhibited female orgasm - Disease	30.138056159120545	-41.61401778278988	3.901063397538587
DOID:559	acute pyelonephritis	Disease	acute pyelonephritis - Disease	-14.26681429799404	-7.946130408669013	-16.186960574587065
DB06204	Tapentadol	Compound	Tapentadol - Compound	17.744644323996496	21.980597031826218	23.74893364782747
C0393593	Dystonia	SideEffect	Dystonia - SideEffect	-36.998363292084306	28.09650810549638	31.801369932237026
C0023434	Chronic lymphocytic leukaemia	SideEffect	Chronic lymphocytic leukaemia - SideEffect	-75.66904196486367	-21.14466842468167	45.239478451056584
DB00410	Mupirocin	Compound	Mupirocin - Compound	37.36759546135341	63.352541466729186	37.32323393442439
DOID:12550	hepatic coma	Disease	hepatic coma - Disease	20.44012956814379	3.710801736698894	44.05617405868329
C0032533	Polymyalgia rheumatica	SideEffect	Polymyalgia rheumatica - SideEffect	-43.12532337186047	9.04529323348679	26.99342943638979
DB06207	Silodosin	Compound	Silodosin - Compound	20.97688543692009	36.57414589132407	42.86803149543856
C0042063	Congenital genitourinary abnormality	SideEffect	Congenital genitourinary abnormality - SideEffect	-60.06904379492865	36.648085877086125	16.003238877525856
DOID:3696	acute sanguinous otitis media	Disease	acute sanguinous otitis media - Disease	-25.520914523972234	-19.211811253350945	-19.99640770399176
DOID:4723	intracranial hypotension	Disease	intracranial hypotension - Disease	37.495228358115234	9.023677296603216	-33.47133300212878
C0238124	Necrotising fasciitis	SideEffect	Necrotising fasciitis - SideEffect	-52.41811087706584	11.95125984898835	6.04345307049183
DOID:0060756	sclerosteosis 1	Disease	sclerosteosis 1 - Disease	16.72941560647151	-27.466892784678475	-36.71953524136928
DOID:12904	mucocele of salivary gland	Disease	mucocele of salivary gland - Disease	-3.1459941190773772	-22.493380740036987	-20.141226641701866
D008607	Intellectual Disability	Symptom	Intellectual Disability - Symptom	29.082271588955262	-26.316855066911785	-32.89369603955573
C0333243	Pitting edema	SideEffect	Pitting edema - SideEffect	-64.77815229947853	28.012637502331334	26.323488084361298
C3263723	Injury	SideEffect	Injury - SideEffect	-64.06383065971248	-4.110687421306422	32.013885597086364
C0016034	Fibrocystic breast disease	SideEffect	Fibrocystic breast disease - SideEffect	-51.054232068486954	15.380699659650174	40.82308698063748
C0023532	Leukoplakia oral	SideEffect	Leukoplakia oral - SideEffect	-58.38791865498718	36.33623548686991	15.525496644467625
C0038814	Sunburn	SideEffect	Sunburn - SideEffect	-50.324200454568725	25.495971276236766	36.59231116419852
DB01215	Estazolam	Compound	Estazolam - Compound	11.650545978431609	26.105368845392558	32.472889563943376
DOID:11181	serous glue ear	Disease	serous glue ear - Disease	-25.30916455843487	-16.3059312650219	-21.10194818219327
DOID:10206	lipoma of spermatic cord	Disease	lipoma of spermatic cord - Disease	35.12549986970591	-24.295402947176278	-13.338102344944371
DB01598	Imipenem	Compound	Imipenem - Compound	37.475978739419475	63.70094766248393	35.47722602080468
C0423006	Eye discharge	SideEffect	Eye discharge - SideEffect	-59.14135702673584	5.578566333610114	24.082608979539224
DOID:0060474	familial erythrocytosis 2	Disease	familial erythrocytosis 2 - Disease	2.3886542965207735	-13.560322310222842	-13.747208855486656
DOID:0060476	Perlman syndrome	Disease	Perlman syndrome - Disease	-4.769421718053047	-18.21645213959091	-42.853545284907355
C1384666	Hearing impaired	SideEffect	Hearing impaired - SideEffect	-46.37727084991937	7.794970901067723	10.876267466536971
D037061	Metatarsalgia	Symptom	Metatarsalgia - Symptom	49.305203943952215	-13.987278774189711	-39.19269397713872
C0242362	Intervertebral disc protrusion	SideEffect	Intervertebral disc protrusion - SideEffect	-67.31086689437808	26.699278302221135	27.300230385494547
DB01015	Sulfamethoxazole	Compound	Sulfamethoxazole - Compound	37.80753069669088	57.2541487363403	28.43846958229796
DOID:0060263	porencephaly	Disease	porencephaly - Disease	34.193598988261606	-3.4071840387041004	-42.600246051648256
DOID:14095	boutonneuse fever	Disease	boutonneuse fever - Disease	52.948696915104826	4.499207730666219	-23.87568910586737
DOID:809	cocaine abuse	Disease	cocaine abuse - Disease	11.707276080447713	32.16579769898016	29.02492724806184
C1141930	Post procedural complication	SideEffect	Post procedural complication - SideEffect	-44.79768554043946	2.5772487688089414	50.395021211951025
C0023212	Left ventricular failure	SideEffect	Left ventricular failure - SideEffect	-61.077968524378655	28.973438825130774	21.38205850391454
DOID:12731	pars planitis	Disease	pars planitis - Disease	35.35131586536479	18.157836323732408	-22.21062418870881
C0026976	Myelitis transverse	SideEffect	Myelitis transverse - SideEffect	-47.42068439806997	4.7728335388288095	29.030115519247428
C0877232	Peripheral swelling	SideEffect	Peripheral swelling - SideEffect	-61.207251660767966	12.162653424004404	30.809271222761254
C0032326	Pneumothorax	SideEffect	Pneumothorax - SideEffect	-59.556977833523014	25.72703814859313	12.432639902578
DB00413	Pramipexole	Compound	Pramipexole - Compound	15.042735479422268	29.59728067651309	45.71984237967474
DOID:9681	cervical incompetence	Disease	cervical incompetence - Disease	31.624792079283388	-38.02536911203855	6.906658038274822
D014474	Unconsciousness	Symptom	Unconsciousness - Symptom	30.683021323262352	-2.5080124210967276	-30.03741495931813
DOID:0110543	autosomal dominant nonsyndromic deafness 11	Disease	autosomal dominant nonsyndromic deafness 11 - Disease	-94.16303722651429	-39.29987366949063	-2.554843460141457
DB00715	Paroxetine	Compound	Paroxetine - Compound	10.520044505369196	35.55046004374898	40.367371994091485
DB00593	Ethosuximide	Compound	Ethosuximide - Compound	10.457828554104463	25.462115465931106	27.403512524086608
DOID:9235	pyriform sinus cancer	Disease	pyriform sinus cancer - Disease	25.19338082708102	7.395141480684881	0.7922971614757913
DOID:7427	anthrax disease	Disease	anthrax disease - Disease	57.54952142597131	1.5959134949708482	-24.29872378504043
DB01351	Amobarbital	Compound	Amobarbital - Compound	12.952001138387018	25.00366006664873	31.41427750488797
DOID:9884	muscular dystrophy	Disease	muscular dystrophy - Disease	42.67378250332866	0.21246677722263976	-48.52135255282053
C0032371	Poliomyelitis	SideEffect	Poliomyelitis - SideEffect	-48.98797547080903	24.72390264704799	29.76098744685191
DB00622	Nicardipine	Compound	Nicardipine - Compound	22.291161964835513	11.35980185673536	47.875348663444974
DB00602	Ivermectin	Compound	Ivermectin - Compound	48.33694526404366	14.284299857334014	10.772017666329663
CHEMBL288100	CHEMBL288100	Compound	CHEMBL288100 - Compound	23.082579775076805	31.436265000489055	11.15930614047778
DOID:12683	vestibular neuronitis	Disease	vestibular neuronitis - Disease	33.594248901197005	-12.285961136538127	-43.98225456271436
DOID:0111056	platelet-type bleeding disorder 3	Disease	platelet-type bleeding disorder 3 - Disease	-0.4757636150935494	-6.713573325910677	-24.544428829482477
C0040409	Tongue disorder	SideEffect	Tongue disorder - SideEffect	-61.493368188368024	-20.703913743902522	34.65606194329454
DOID:4964	neurotic disorder	Disease	neurotic disorder - Disease	8.112082798891095	29.309061715514588	36.0639813008051
C0024031	Low back pain	SideEffect	Low back pain - SideEffect	-48.6960898271403	21.421395056654912	27.781547614125238
DOID:1893	eczematous dermatitis of eyelid	Disease	eczematous dermatitis of eyelid - Disease	71.14838636748262	-11.488668599460082	-17.95531134961932
DOID:2748	glycogen storage disease III	Disease	glycogen storage disease III - Disease	20.810490033575064	3.369076033001264	-21.761074726034668
CHEMBL1390	CHEMBL1390	Compound	CHEMBL1390 - Compound	-49.105504215447645	13.050092621684023	41.395495338322824
DOID:3156	hypomelanosis of Ito	Disease	hypomelanosis of Ito - Disease	48.80739826918353	-22.736857819051192	-7.332082425736417
DOID:0110469	autosomal recessive nonsyndromic deafness 14	Disease	autosomal recessive nonsyndromic deafness 14 - Disease	-106.6200492772297	-48.26966374813372	-4.510252331182551
CHEMBL414400	CHEMBL414400	Compound	CHEMBL414400 - Compound	-28.25346762197949	14.238462136799866	30.706154365300602
DOID:1650	female breast axillary tail cancer	Disease	female breast axillary tail cancer - Disease	-49.54631517320299	-29.632270684204936	-35.04394530608644
DB08882	Linagliptin	Compound	Linagliptin - Compound	20.863905965353677	8.285062057191665	35.486137371531726
DOID:574	peripheral nervous system disease	Disease	peripheral nervous system disease - Disease	51.783396104133445	-7.035840779674962	-45.411410882270964
DB09065	Cobicistat	Compound	Cobicistat - Compound	30.663979397722873	48.9914694589569	35.113698478748134
DOID:0110080	Leber congenital amaurosis 12	Disease	Leber congenital amaurosis 12 - Disease	5.593133987888377	17.132753196056253	-21.37975414593007
DOID:8757	gastric mucosal hypertrophy	Disease	gastric mucosal hypertrophy - Disease	27.299203547974713	-17.137334176890196	-5.3843754647827495
C0027134	Myringitis	SideEffect	Myringitis - SideEffect	-53.986228339737934	0.11172114399956155	41.99642680261225
C1145628	Unspecified disorder of autonomic nervous system	SideEffect	Unspecified disorder of autonomic nervous system - SideEffect	-46.62066712592975	23.521297273389795	42.17954936392666
DOID:204	enthesopathy	Disease	enthesopathy - Disease	17.311351808706284	-19.223414065939746	-50.721239185848255
C1527336	Sjogren's syndrome	SideEffect	Sjogren's syndrome - SideEffect	-44.51603918831062	15.158856506631473	23.658836552438853
D006939	Hyperemesis Gravidarum	Symptom	Hyperemesis Gravidarum - Symptom	26.851509859663103	-10.699862243417643	-12.474417728481072
C0016664	Stress fracture	SideEffect	Stress fracture - SideEffect	-50.475369637092165	19.141283507739754	13.497898537386206
DOID:9153	variola minor	Disease	variola minor - Disease	51.18216871929837	0.6193736387404232	-24.682457787564747
DB06755	Beta carotene	Compound	Beta carotene - Compound	25.310736514334835	6.31462842703756	23.802448635385453
DOID:11230	acute orbital inflammation	Disease	acute orbital inflammation - Disease	12.182381879968753	-22.80888594594261	-29.137277903785197
C0040436	Tooth erosion	SideEffect	Tooth erosion - SideEffect	-61.12516884145891	1.9635407919549193	39.49903095804457
DOID:14504	Niemann-Pick disease	Disease	Niemann-Pick disease - Disease	14.713111822800535	3.803513240996308	-29.787701757808037
DOID:2768	transient tic disorder	Disease	transient tic disorder - Disease	30.273048747900933	1.0049345682242519	-45.41058843000835
C0034544	Radiculitis	SideEffect	Radiculitis - SideEffect	-60.449912981261306	9.432783333564101	21.75723150746191
DOID:13295	crater-like holes of optic disc	Disease	crater-like holes of optic disc - Disease	9.627310093784258	3.3880971496253394	-37.3155387886332
DOID:10846	angiodysplasia of intestine	Disease	angiodysplasia of intestine - Disease	26.781343883681874	-22.73133992477425	3.4656656117656803
DB06708	Lumefantrine	Compound	Lumefantrine - Compound	38.57023140536509	56.127176331288744	33.82186968512614
DOID:2218	blood platelet disease	Disease	blood platelet disease - Disease	38.42261587067113	-3.302938559575584	1.388314714566487
DOID:1554	vibratory urticaria	Disease	vibratory urticaria - Disease	-14.161433389700917	-11.422327559278656	-24.489109312615753
DB00726	Trimipramine	Compound	Trimipramine - Compound	14.581900878691346	31.422321737015313	38.10705103478302
DOID:10973	acute salpingitis	Disease	acute salpingitis - Disease	-20.032858159223867	-10.591933282100578	-18.402395936770326
DOID:8663	aryepiglottic fold cancer	Disease	aryepiglottic fold cancer - Disease	37.53328001075956	-26.249779677823053	-16.6715621940908
